#weight  minuslogpost     logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau  A_planck         Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
22  500.3646 -1.6521304  2.972008 0.93397824 1.0466404 0.022465937 0.12178546 0.051206269 0.99967684 0.022277663 1.9531099e-09 69.244576 0.30084895  0.1442514  0.6990638 0.24543553 0.24676219 2.5679284 7.3720341 0.83076432 0.99835491 0.45567174  0.6152689 1.9531099 1.7629885 13.597715 146.52726 1022.0503 -10.660565 -10.660565 1022.0503 26.270776 395.77639 589.92133 10.081836
33 500.63031 -1.6301156 2.9827258 0.93432062 1.0464509 0.022422753 0.12232544  0.05581509  1.0000283 0.023436049 1.9741556e-09 68.955459 0.30442187 0.14474819 0.69549015 0.24541938 0.24674598 2.5757898 7.8625577 0.83667076  1.0075585 0.46162839 0.62147484 1.9741556 1.7656353 13.609683 146.43374 1022.5983 -10.668856 -10.668856 1022.5983 26.345819 396.71689 587.59903 11.936597
12 501.21436 -1.6301156 2.9827258 0.93432062 1.0464509 0.022422753 0.12232544  0.05581509 0.99943657 0.023436049 1.9741556e-09 68.955459 0.30442187 0.14474819 0.69549015 0.24541938 0.24674598 2.5757898 7.8625577 0.83667076  1.0075585 0.46162839 0.62147484 1.9741556 1.7656353 13.609683 146.43374 1023.7158 -10.643524 -10.643524 1023.7158 26.466066 396.69511 588.33768  12.21692
 1 500.99716  -1.702529 2.9717745 0.93437241 1.0463365 0.022385655 0.12171899 0.049028455  1.0013386 0.019836773 1.9526539e-09 69.097133 0.30182688 0.14410464  0.6980855 0.24540503 0.24673158 2.5826553 7.1591679 0.83195907  1.0008568  0.4570681 0.61665383 1.9526539 1.7702708 13.614357  146.6326 1023.0455 -10.525575 -10.525575 1023.0455 26.051497 395.64432 591.40975 9.9398926
 9 500.27313 -1.6816334 2.9717273 0.93434619 1.0463392 0.022383725  0.1217382 0.048950764  1.0013687 0.020814529 1.9525617e-09 69.089666 0.30192833 0.14412192 0.69798403 0.24540428 0.24673082 2.5830149 7.1516415 0.83150625  1.0003661  0.4568961 0.61636999 1.9525617 1.7704622 13.614548 146.62972 1021.5844 -10.519064 -10.519064 1021.5844 26.068439 395.66463 589.76999 10.081327
 2 500.63906 -1.6939071 2.9716536 0.93450071 1.0463477 0.022385446 0.12170758 0.048947387  1.0013752 0.020234521 1.9524178e-09 69.104718 0.30173631 0.14409303 0.69817609 0.24540495  0.2467315 2.5826943 7.1505049 0.83171541  1.0005088 0.45686568 0.61642699 1.9524178 1.7703438 13.614006 146.63581 1022.3134 -10.517624 -10.517624 1022.3134 26.015494 395.65734 590.65911 9.9814379
19 500.30502  -1.644839 2.9734816  0.9349389 1.0463311 0.022370099 0.12186183 0.050152208  1.0010368 0.022654841 1.9559902e-09 69.032202 0.30266203 0.14423193 0.69725018 0.24539891 0.24672544 2.5855604 7.2828139 0.83196635  1.0013362 0.45770403 0.61708537 1.9559902 1.7693144  13.61663 146.61251 1021.7759 -10.582932 -10.582932 1021.7759 25.944397 395.71251 589.45094  10.66805
33 500.03241  -1.644839 2.9734816  0.9349389 1.0463311 0.022370099 0.12186183 0.050152208  1.0015793 0.022654841 1.9559902e-09 69.032202 0.30266203 0.14423193 0.69725018 0.24539891 0.24672544 2.5855604 7.2828139 0.83196635  1.0013362 0.45770403 0.61708537 1.9559902 1.7693144  13.61663 146.61251 1021.0036 -10.469386 -10.469386 1021.0036 25.838695 395.72035 588.92598 10.518574
14  500.7223 -1.6178634 2.9737162 0.93488534 1.0463299 0.022376094  0.1218823 0.050197103  1.0016061 0.024106634 1.9564491e-09 69.029684 0.30273965 0.14425839 0.69717255 0.24540128 0.24672781 2.5844392 7.2865527 0.83135896  1.0006234 0.45742852 0.61667438 1.9564491 1.7695706 13.616151 146.60055 1022.3697 -10.462543 -10.462543 1022.3697 25.880408 395.71991 589.90094 10.868433
17 500.43825 -1.6225536 2.9728047 0.93535061 1.0463039 0.022395063 0.12165817  0.04960264   1.001962 0.023847694 1.9546665e-09 69.115354 0.30156013 0.14405323 0.69835229 0.24540871 0.24673527 2.5809056 7.2167824 0.83037129 0.99881501 0.45599417 0.61534094 1.9546665 1.7700616 13.614134 146.63809 1021.5984 -10.360977 -10.360977 1021.5984 25.725439 395.68023 589.67334 10.519434
12 500.45154 -1.6225536 2.9728047 0.93535061 1.0463039 0.022395063 0.12165817  0.04960264  1.0019488 0.023847694 1.9546665e-09 69.115354 0.30156013 0.14405323 0.69835229 0.24540871 0.24673527 2.5809056 7.2167824 0.83037129 0.99881501 0.45599417 0.61534094 1.9546665 1.7700616 13.614134 146.63809 1021.6332 -10.365079 -10.365079 1021.6332 25.727964 395.68023 589.70199 10.523041
 3 498.98868 -1.6412268  2.974035  0.9376871 1.0464687 0.022497929 0.12093544 0.051601158  1.0013426 0.022844055 1.9570728e-09 69.512289 0.29684314 0.14343337 0.70307028 0.24544709 0.24677379 2.5622023 7.3930947 0.82922801 0.99458789 0.45179089 0.61207652 1.9570728  1.765171 13.596148 146.71344 1019.0268 -10.524724 -10.524724 1019.0268 25.205744 395.79437 588.22951 9.7971744
28 498.92008 -1.6611404 2.9739616 0.93758334 1.0464642 0.022499276 0.12095128 0.051530069   1.001347 0.021820243 1.9569293e-09 69.506323 0.29692968 0.14345056 0.70298372 0.24544757 0.24677428 2.5619628 7.3856849 0.82973774 0.99524198 0.45213451  0.6124974 1.9569293 1.7652925 13.596209  146.7078 1018.8877 -10.523769 -10.523769 1018.8877 25.221221 395.77943 588.18015 9.7069053
21 499.57809 -1.6611404 2.9739616 0.93758334 1.0464642 0.022499276 0.12095128 0.051530069  1.0001648 0.021820243 1.9569293e-09 69.506323 0.29692968 0.14345056 0.70298372 0.24544757 0.24677428 2.5619628 7.3856849 0.82973774 0.99524198 0.45213451  0.6124974 1.9569293 1.7652925 13.596209  146.7078 1020.4897 -10.666747 -10.666747 1020.4897 25.441926 395.78258 589.41221 9.8529491
 3  499.2885 -1.7038434 2.9751526 0.93751523 1.0464459 0.022493502  0.1210344 0.051886466   1.000313 0.019776827 1.9592612e-09 69.465905 0.29743558  0.1435279 0.70247772 0.24544551 0.24677221 2.5629901  7.424957 0.83157702 0.99773826 0.45352261 0.61411642 1.9592612 1.7661368 13.597658 146.69242 1019.8992 -10.661084 -10.661084 1019.8992 25.448545 395.83312 588.88618 9.7313241
33 499.42783 -1.7019392 2.9744658 0.93735979 1.0464691 0.022487991 0.12107619 0.051624131  1.0001864  0.01986373 1.9579161e-09 69.454352 0.29760976 0.14356418 0.70230352 0.24544353 0.24677022  2.563973 7.3997045 0.83138692 0.99759314 0.45355167 0.61406589 1.9579161 1.7658504 13.597699 146.68757 1020.1879 -10.666142 -10.666142 1020.1879 25.482998  395.7844 589.18007 9.7404658
66  499.4279 -1.7019392 2.9744658 0.93735979 1.0464691 0.022487991 0.12107619 0.051624131  1.0001732  0.01986373 1.9579161e-09 69.454352 0.29760976 0.14356418 0.70230352 0.24544353 0.24677022  2.563973 7.3997045 0.83138692 0.99759314 0.45355167 0.61406589 1.9579161 1.7658504 13.597699 146.68757 1020.1888 -10.666521 -10.666521 1020.1888 25.485487  395.7844 589.17719 9.7417702
 5 500.83211 -1.7312131 2.9740861 0.93766671 1.0465271 0.022503472 0.12095768  0.05155581  1.0001525 0.018568932 1.9571728e-09  69.52896 0.29675828 0.14346115 0.70315519 0.24544907 0.24677578 2.5612174 7.3876759 0.83155717 0.99726194 0.45299513 0.61375186 1.9571728 1.7654213 13.593974  146.7015 1022.9983  -10.66706  -10.66706 1022.9983 25.395683 395.78077 592.21706 9.6048227
37 500.67487 -1.7292112 2.9741357 0.93772824 1.0465267 0.022504086 0.12094319 0.051554527  1.0001948 0.018654722   1.95727e-09  69.53444  0.2966828 0.14344727 0.70323067 0.24544929   0.246776 2.5611085 7.3871945 0.83149781 0.99715145 0.45290519 0.61366902   1.95727 1.7655135 13.593867 146.70462 1022.6815 -10.665883 -10.665883 1022.6815 25.379747  395.7559 591.94113 9.6047316
20 499.40902 -1.6760028 2.9731077 0.93756855 1.0465224 0.022503567 0.12092643 0.051230331  1.0000275 0.021086146 1.9552588e-09 69.538457 0.29661281    0.14343 0.70330068  0.2454491 0.24677581 2.5612006 7.3534925  0.8296968  0.9949629 0.45187089 0.61230371 1.9552588 1.7648433 13.593976 146.70959 1020.1558 -10.668859 -10.668859 1020.1558  25.43874 395.74157 589.25618 9.7192714
 7 500.19009 -1.6760028 2.9731077 0.93756855 1.0465224 0.022503567 0.12092643 0.051230331  1.0016833 0.021086146 1.9552588e-09 69.538457 0.29661281    0.14343 0.70330068  0.2454491 0.24677581 2.5612006 7.3534925  0.8296968  0.9949629 0.45187089 0.61230371 1.9552588 1.7648433 13.593976 146.70959 1021.2647  -10.44225  -10.44225 1021.2647 25.130909 395.75697 590.75991 9.6168896
 2 499.33472 -1.6557257 2.9730438 0.93750578 1.0465189 0.022502755 0.12090884 0.051235598   1.001666 0.022093996 1.9551339e-09 69.542816 0.29653756 0.14341159 0.70337594 0.24544881 0.24677552 2.5613447 7.3539414 0.82906694 0.99417642 0.45147058 0.61180007 1.9551339  1.764712 13.594086  146.7151 1019.5632 -10.446876 -10.446876 1019.5632 25.159661 395.74136 589.01957  9.642599
13  499.5426 -1.6629324 2.9731867 0.93768081 1.0465194 0.022504471 0.12088872 0.051357794  1.0016514 0.021730396 1.9554134e-09 69.551519 0.29642531 0.14339319 0.70348821 0.24544942 0.24677613 2.5610401 7.3659312 0.82929116 0.99438308  0.4515072 0.61190761 1.9554134  1.764533 13.593821 146.71847 1019.9867 -10.450742 -10.450742 1019.9867 25.111312 395.74776  589.5008 9.6268104
43 498.96131 -1.6629324 2.9731867 0.93768081 1.0465194 0.022504471 0.12088872 0.051357794  1.0008925 0.021730396 1.9554134e-09 69.551519 0.29642531 0.14339319 0.70348821 0.24544942 0.24677613 2.5610401 7.3659312 0.82929116 0.99438308  0.4515072 0.61190761 1.9554134  1.764533 13.593821 146.71847  1019.133 -10.605195 -10.605195  1019.133 25.251092 395.73913 588.47162 9.6711676
15 498.98468 -1.6629324 2.9731867 0.93768081 1.0465194 0.022504471 0.12088872 0.051357794  1.0006988 0.021730396 1.9554134e-09 69.551519 0.29642531 0.14339319 0.70348821 0.24544942 0.24677613 2.5610401 7.3659312 0.82929116 0.99438308  0.4515072 0.61190761 1.9554134  1.764533 13.593821 146.71847 1019.2291 -10.629851 -10.629851 1019.2291 25.287081 395.73913 588.51511 9.6877409
57 501.26051 -1.7249043 2.9653039 0.93872778 1.0464401 0.022554065  0.1215736 0.047651663 0.99973914 0.018840643 1.9400599e-09 69.325557 0.29988906 0.14412767  0.7000239 0.24546686 0.24679364 2.5523035 6.9771068  0.8299411 0.99678293  0.4544934 0.61416834 1.9400599 1.7637029  13.59397 146.48508  1023.848 -10.663476 -10.663476  1023.848 24.809329  395.7004 593.52361 9.8146199
55 501.36619 -1.6706649  2.953004 0.93733666 1.0461203  0.02245878 0.12273476 0.042648631  0.9976816 0.021346912 1.9163435e-09 68.732062 0.30734671 0.14519354 0.69256474  0.2454329 0.24675955 2.5692206 6.4688854 0.82728732 0.99787624 0.45863865  0.6159756 1.9163435 1.7596619 13.617368 146.28786 1023.2102 -10.238922 -10.238922 1023.2102 24.883642 396.38291 591.65111 10.292564
 4 499.85969 -1.6621963  2.959327 0.93611092 1.0463109 0.022446487 0.12232071 0.044207238 0.99944322 0.021767259 1.9284989e-09 68.929803 0.30468852  0.1447672 0.69522343 0.24542833 0.24675497 2.5714503 6.6375319 0.82811188 0.99743705 0.45710615 0.61525201 1.9284989  1.765312 13.611409 146.40881 1021.0076  -10.64412  -10.64412 1021.0076  25.34884 396.08881 589.37672  10.19325
11 499.55071 -1.6696154 2.9633531 0.93623719 1.0462278 0.022464011 0.12235117 0.045042957  1.0004853 0.021398564 1.9362788e-09 68.905945 0.30500062 0.14481518 0.69491127 0.24543482 0.24676148 2.5682757 6.7252979 0.82996223 0.99983879 0.45836209 0.61678458 1.9362788 1.7694736 13.612217 146.38163 1020.4016 -10.650079 -10.650079 1020.4016 25.363145 395.95921 588.72245 10.356782
24 499.63976 -1.6696154 2.9633531 0.93623719 1.0462278 0.022464011 0.12235117 0.045042957  1.0001679 0.021398564 1.9362788e-09 68.905945 0.30500062 0.14481518 0.69491127 0.24543482 0.24676148 2.5682757 6.7252979 0.82996223 0.99983879 0.45836209 0.61678458 1.9362788 1.7694736 13.612217 146.38163 1020.6128 -10.666664 -10.666664 1020.6128 25.422594 395.95921 588.81116 10.419875
26 499.89501 -1.7174795 2.9642549 0.93699171 1.0461615 0.022472856  0.1220826  0.04659278 0.99952362 0.019165516 1.9380257e-09 68.984521 0.30376041 0.14455545 0.69615169 0.24543806 0.24676473 2.5666833 6.8869297 0.83070684  1.0001657 0.45783962 0.61670941 1.9380257 1.7655887 13.612237 146.44169 1021.0916 -10.650765 -10.650765 1021.0916 25.219885  395.7667 590.10111 10.003863
 8 499.54288 -1.7174795 2.9642549 0.93699171 1.0461615 0.022472856  0.1220826  0.04659278 0.99916553 0.019165516 1.9380257e-09 68.984521 0.30376041 0.14455545 0.69615169 0.24543806 0.24676473 2.5666833 6.8869297 0.83070684  1.0001657 0.45783962 0.61670941 1.9380257 1.7655887 13.612237 146.44169 1020.3122 -10.613213 -10.613213 1020.3122 25.286415  395.7667 589.22161 10.037467
74 499.52473 -1.7174795 2.9642549 0.93699171 1.0461615 0.022472856  0.1220826  0.04659278 0.99914568 0.019165516 1.9380257e-09 68.984521 0.30376041 0.14455545 0.69615169 0.24543806 0.24676473 2.5666833 6.8869297 0.83070684  1.0001657 0.45783962 0.61670941 1.9380257 1.7655887 13.612237 146.44169 1020.2705 -10.610531 -10.610531 1020.2705 25.290113 395.75556  589.1853 10.039544
  8 499.66838 -1.7216695 2.9643018 0.93697615 1.0461615 0.022472559 0.12208189 0.046623239 0.99913977 0.018981498 1.9381166e-09 68.984504 0.30375845 0.14455445 0.69615364 0.24543795 0.24676462 2.5667367 6.8902447 0.83081419  1.0002951 0.45789731 0.61678812 1.9381166  1.765564 13.612265  146.4422 1020.5562  -10.60972  -10.60972 1020.5562 25.293203 395.77129 589.46899 10.022719
 11 500.56956 -1.6767358 2.9581813 0.93566905 1.0460382 0.022389258 0.12261078 0.044360944 0.99798538 0.021050585 1.9262907e-09 68.688579 0.30732583 0.14500004 0.69258551 0.24540644   0.246733 2.5819845 6.6686369 0.82889145  1.0001276 0.45951235 0.61715951 1.9262907 1.7627487 13.626241  146.3965 1021.8276 -10.344225 -10.344225 1021.8276  25.50484 396.00484 589.88228 10.435602
 49 500.45827 -1.6767358 2.9581813 0.93566905 1.0460382 0.022389258 0.12261078 0.044360944 0.99812581 0.021050585 1.9262907e-09 68.688579 0.30732583 0.14500004 0.69258551 0.24540644   0.246733 2.5819845 6.6686369 0.82889145  1.0001276 0.45951235 0.61715951 1.9262907 1.7627487 13.626241  146.3965 1021.6924 -10.387914 -10.387914 1021.6924 25.478251 396.00699 589.79754 10.409583
 39 500.37988 -1.6626919 2.9606131 0.93663944 1.0461946 0.022379292  0.1220928 0.045823839 0.99849558 0.021742431 1.9309807e-09  68.91314 0.30421447 0.14447209 0.69569744 0.24540253 0.24672908 2.5838419  6.822986 0.82826803 0.99774574 0.45683654 0.61512853 1.9309807  1.761878 13.620632 146.54217 1021.7355 -10.487858 -10.487858 1021.7355  25.27885 395.82363 590.41209 10.220917
 44 500.30052 -1.6659994 2.9606614 0.93664467 1.0461958 0.022378993  0.1220937  0.04584926 0.99849436 0.021577476 1.9310739e-09 68.912983 0.30421714 0.14447269 0.69569477 0.24540242 0.24672896 2.5838977 6.8258067 0.82837937   0.997881 0.45689995 0.61521256 1.9310739 1.7618735 13.620629 146.54227 1021.5762 -10.487563 -10.487563 1021.5762 25.276326 395.82853 590.26742 10.203893
 14 500.69296 -1.6545146 2.9604068 0.93673514 1.0462051 0.022381491 0.12210151 0.045752221   0.998456 0.022155697 1.9305824e-09 68.915502  0.3042166   0.144483 0.69569532  0.2454034 0.24672994 2.5834315 6.8149662  0.8280309 0.99744298 0.45670734 0.61495349 1.9305824  1.761767 13.620139 146.53748 1022.3423 -10.478206 -10.478206 1022.3423 25.255728  395.8504 590.96181 10.274393
 19 500.25076 -1.6691697 2.9604232 0.93675255 1.0462076 0.022380788 0.12207679 0.045818356 0.99843171 0.021420532  1.930614e-09 68.924381 0.30408471 0.14445758 0.69582723 0.24540312 0.24672967 2.5835628 6.8219069  0.8283373 0.99774781  0.4567773 0.61511436  1.930614 1.7615628 13.620038 146.54469 1021.4458 -10.472157 -10.472157 1021.4458 25.243653 395.82652 590.20823 10.167437
  2 500.35609 -1.6638263 2.9604305 0.93675737 1.0462076 0.022381862 0.12206846 0.045829531 0.99843151 0.021685713 1.9306282e-09 68.928183 0.30403589 0.14445032 0.69587606 0.24540354 0.24673009 2.5833624 6.8227882   0.828174 0.99752359 0.45665058  0.6149684 1.9306282 1.7615364 13.619899 146.54568 1021.6564 -10.472107 -10.472107 1021.6564 25.246656 395.82652 590.39213 10.191081
 17 501.83478 -1.7213185 2.9639581 0.93970985  1.045667 0.022323274  0.1219127 0.048141334 0.99867881 0.018996846 1.9374506e-09 68.750559 0.30515544 0.14423597 0.69475605 0.24538016 0.24670662 2.5943804 7.0794074 0.83124969  1.0025208 0.45918961 0.61781973 1.9374506 1.7596067  13.64102 146.65099 1024.7281 -10.529277 -10.529277 1024.7281 24.356229 395.69761 594.50807 10.166211
  5 501.74178 -1.7142161 2.9641575 0.93973805 1.0456668 0.022324535 0.12189938 0.048267884 0.99866855 0.019310072  1.937837e-09 68.756211 0.30507978 0.14422392 0.69483173 0.24538067 0.24670714 2.5941417 7.0924284 0.83113058  1.0023359 0.45906689 0.61769291  1.937837 1.7595122 13.640847 146.65307 1024.5378   -10.5271   -10.5271 1024.5378 24.357897   395.692 594.29963 10.188244
103 501.92807 -1.7054328 2.9653786 0.93974577  1.045652 0.022310662 0.12196717 0.048539073 0.99894698 0.019704582 1.9402048e-09 68.715875 0.30555222 0.14427783 0.69435919 0.24537505 0.24670149 2.5967722 7.1250781 0.83172317  1.0033449 0.45974977 0.61837249 1.9402048 1.7607069 13.642936 146.65196 1025.0166 -10.580211 -10.580211 1025.0166 24.363841  395.6626 594.66229 10.327828
 39  501.8944 -1.7054328 2.9653786 0.93974577  1.045652 0.022310662 0.12196717 0.048539073 0.99881957 0.019704582 1.9402048e-09 68.715875 0.30555222 0.14427783 0.69435919 0.24537505 0.24670149 2.5967722 7.1250781 0.83172317  1.0033449 0.45974977 0.61837249 1.9402048 1.7607069 13.642936 146.65196 1024.9037 -10.557447 -10.557447 1024.9037 24.385682  395.6626 594.50981 10.345599
  2 501.69487 -1.6826127 2.9646052 0.94092289  1.045595 0.022443885 0.12088216 0.048568838 0.99936883 0.020767647 1.9387048e-09 69.189445 0.29939561 0.14332605   0.700517 0.24542736 0.24675399 2.5719239 7.0850972 0.82681213 0.99400122 0.45240725 0.61160101 1.9387048  1.759241 13.626955 146.78715 1024.6638  -10.63705  -10.63705 1024.6638  24.17874 395.67885 595.08841 9.7178439
  1 502.73528 -1.6937164 2.9562038 0.94027859 1.0457167 0.022351093 0.12021575 0.046258862 0.99845178 0.020243408 1.9224852e-09 69.388614 0.29610253 0.14256685 0.70381059 0.24539135 0.24671785 2.5891277 6.8489332 0.82163226 0.98635529 0.44709369 0.60609125 1.9224852  1.752601 13.629848 147.06566 1026.4249 -10.477161 -10.477161 1026.4249 24.182427 395.84078 596.57687 9.8248045
  4 502.65701 -1.6972553 2.9562001 0.94027188 1.0457153 0.022350212 0.12021767 0.046225447 0.99848021 0.020079122  1.922478e-09 69.386743 0.29612064 0.14256788 0.70379247   0.245391  0.2467175 2.5892934 6.8455459 0.82172255 0.98647697  0.4471565 0.60616712  1.922478 1.7527116 13.629983 147.06612 1026.2823  -10.48414  -10.48414 1026.2823 24.180681 395.83696 596.41783 9.8468172
  7 502.46904  -1.751241  2.961968 0.94027382 1.0458228 0.022380672 0.12010771  0.04924474 0.99838438 0.017732054 1.9335987e-09 69.487879 0.29509465 0.14248838 0.70481871 0.24540308 0.24672962 2.5835843 7.1586915   0.824857   0.989519 0.44808389 0.60795159 1.9335987 1.7522372 13.623326 147.06082 1025.8583 -10.460102 -10.460102 1025.8583 24.305376 395.63961 595.89416 10.019144
  6 501.70836 -1.7306453  2.961018 0.94047278 1.0458026 0.022383632 0.12007896 0.048588234  0.9985901 0.018593225 1.9317626e-09 69.493751 0.29499138 0.14246259   0.704922 0.24540424 0.24673079 2.5830323 7.0885002 0.82395752 0.98839819 0.44751694  0.6072355 1.9317626 1.7528734 13.623504 147.06512 1024.4365 -10.509894 -10.509894 1024.4365 24.239603 395.66153 594.62145 9.9139338
 13   501.572 -1.7132795 2.9593804 0.94054172 1.0458039 0.022380832 0.12012071 0.047646047 0.99866318 0.019351761 1.9286019e-09  69.47699 0.29521442 0.14250154 0.70469892 0.24540314 0.24672968 2.5835545  6.989939 0.82307532 0.98745903 0.44720676 0.60669997 1.9286019 1.7533061  13.62392 147.05722 1024.1959 -10.525954 -10.525954 1024.1959 24.193388 395.70066 594.44353 9.8583313
 97 502.32392 -1.7132795 2.9593804 0.94054172 1.0458039 0.022380832 0.12012071 0.047646047 0.99937881 0.019351761 1.9286019e-09  69.47699 0.29521442 0.14250154 0.70469892 0.24540314 0.24672968 2.5835545  6.989939 0.82307532 0.98745903 0.44720676 0.60669997 1.9286019 1.7533061  13.62392 147.05722 1025.9239  -10.63805  -10.63805 1025.9239  24.07408 395.74347 596.07669 10.029697
 34 502.58382 -1.6640378 2.9611615 0.94103948  1.045817 0.022377605 0.11998038 0.048369618 0.99972415 0.021675155 1.9320399e-09   69.5287 0.29447851 0.14235798 0.70543495 0.24540187 0.24672841 2.5841569 7.0652803  0.8222931 0.98615366 0.44622454 0.60574529 1.9320399 1.7538917  13.62326 147.09782 1026.4933 -10.662833 -10.662833 1026.4933 24.003288 395.70281 597.10252 9.6846858
 1 499.96224  -1.632011 2.9787697 0.94011475 1.0463686 0.022670525 0.12052284 0.056717403 0.99867595 0.023333992 1.9663609e-09 69.770458 0.29415739 0.14319337 0.70575667 0.24550817  0.2468351 2.5319639 7.8679888 0.82934538 0.99288658 0.44980607 0.61077376 1.9663609 1.7554931 13.580216 146.63116 1020.9818 -10.528672 -10.528672 1020.9818 24.912655 396.62993 589.66016 9.7790668
