#weight  minuslogpost      logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck        Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
68 502.38749 -1.6891774 2.9560455 0.93445512 1.0457064 0.022379092  0.1231815 0.040881584  1.0008057 0.020456089 1.9221809e-09 68.370833 0.31138815  0.1455606 0.68852236 0.24540246   0.246729 2.5838793 6.2914447  0.8296125  1.0033209 0.46294173 0.61972756 1.9221809 1.7712708 13.639175 146.25979 1026.0089 -10.616983 -10.616983 1026.0089 25.466556 396.76988 593.22918 10.543316
25 502.41311 -1.6572756 2.9558975 0.93433968 1.0457374 0.022362686 0.12323099 0.040479991  1.0010672 0.022015287 1.9218964e-09   68.3504 0.31164515 0.14559367  0.6882653 0.24539597 0.24672249 2.5869495    6.2499 0.82900098  1.0027312 0.46279135 0.61939848 1.9218964 1.7724317 13.640088 146.26505 1025.9818 -10.577803 -10.577803 1025.9818 25.501458 396.88881 592.73306 10.858493
22 504.55064 -1.6572756 2.9558975 0.93433968 1.0457374 0.022362686 0.12323099 0.040479991  1.0023509 0.022015287 1.9218964e-09   68.3504 0.31164515 0.14559367  0.6882653 0.24539597 0.24672249 2.5869495    6.2499 0.82900098  1.0027312 0.46279135 0.61939848 1.9218964 1.7724317 13.640088 146.26505 1029.5548 -10.226778 -10.226778 1029.5548 25.261416 396.87656 596.83684 10.580022
20 507.48486 -1.6572756 2.9558975 0.93433968 1.0457374 0.022362686 0.12323099 0.040479991  1.0031708 0.022015287 1.9218964e-09   68.3504 0.31164515 0.14559367  0.6882653 0.24539597 0.24672249 2.5869495    6.2499 0.82900098  1.0027312 0.46279135 0.61939848 1.9218964 1.7724317 13.640088 146.26505 1034.6989 -9.8645947 -9.8645947 1034.6989  25.11042 396.84828 602.28897 10.451233
 2 506.40723 -1.6008833 2.9564007 0.93449454 1.0457223  0.02238258 0.12322539 0.040511439  1.0033475 0.025067827 1.9228638e-09 68.364025 0.31155154 0.14560797 0.68835895 0.24540383 0.24673037 2.5832284 6.2497012 0.82763698  1.0009816 0.46196049 0.61833291 1.9228638 1.7732123 13.638523 146.24462 1032.3594 -9.7724759 -9.7724759 1032.3594 25.118882 396.87656 599.43607 10.927898
 3 506.40096 -1.5924837 2.9547276 0.93328872 1.0456874 0.022366207 0.12331089 0.040305369  1.0026401 0.025557381 1.9196492e-09 68.309019 0.31220164  0.1456771  0.6877087 0.24539737 0.24672389 2.5862892 6.2303904 0.82666838  1.0002126 0.46190102  0.6179312 1.9196492 1.7709777 13.641506  146.2405 1033.0245  -10.11129  -10.11129 1033.0245 25.436756 396.90671 599.74169 10.939355
 4 504.17376 -1.6411989 2.9663829 0.93448094 1.0460124 0.022603029 0.12233043 0.046917116  1.0024169 0.022845521 1.9421542e-09  68.95792 0.30478973 0.14493346 0.69512229 0.24548398 0.24681082 2.5437543 6.8987179 0.82904201 0.99835376 0.45769556 0.61599419 1.9421542 1.7682026 13.604598 146.23434 1028.7507 -10.201615 -10.201615 1028.7507  25.55634 395.75432 597.39402 10.046059
20 503.64775 -1.6311192  2.966396 0.93360977 1.0460323 0.022604615 0.12231204 0.047193128  1.0021136 0.023381954 1.9421797e-09 68.972378 0.30462665 0.14491665 0.69528541 0.24548454 0.24681138 2.5434779 6.9275998 0.82845073 0.99753717 0.45724676 0.61547251 1.9421797   1.76725 13.603787 146.23737 1027.9186 -10.311533 -10.311533 1027.9186 25.837031 395.67415 596.36087 10.046504
14 504.96622 -1.5303658 2.9603136 0.93595903 1.0463023 0.022616622 0.12122666 0.047827891 0.99997004 0.029487246 1.9304024e-09 69.453668 0.29819422 0.14384328 0.70171906 0.24548877 0.24681562 2.5413849 6.9780681 0.82018234 0.98415345  0.4478783 0.60608734 1.9304024 1.7543049 13.590394  146.5065 1031.2701 -10.668848 -10.668848 1031.2701 25.231919 395.68143 600.62151 9.7352677
45 504.38537 -1.6488852 2.9643447 0.93555901 1.0462402 0.022465958 0.12218015 0.049469663 0.99967673 0.022444754 1.9381998e-09  68.97131 0.30406735 0.14464611 0.69584471 0.24543554  0.2467622 2.5679247 7.1953915 0.82904479  0.9982602 0.45715438 0.61563094 1.9381998 1.7556169 13.610995 146.42392 1030.0919  -10.66056  -10.66056 1030.0919 25.212501 395.67055 599.23623 9.9725873
28 502.16966 -1.6218909 2.9662329 0.93578985 1.0462857 0.022510988 0.12202886 0.050395949 0.99975295 0.023884113 1.9418629e-09 69.077511 0.30291044 0.14453985 0.69700189 0.24545174 0.24677845  2.559885  7.280939 0.82848267  0.9968162  0.4559745 0.61462751 1.9418629 1.7556794 13.604585 146.41373 1025.6674 -10.664037 -10.664037 1025.6674 25.246499 395.71829 594.69961  10.00298
21 500.95614 -1.6218909 2.9662329 0.93578985 1.0462857 0.022510988 0.12202886 0.050395949 0.99925735 0.023884113 1.9418629e-09 69.077511 0.30291044 0.14453985 0.69700189 0.24545174 0.24677845  2.559885  7.280939 0.82848267  0.9968162  0.4559745 0.61462751 1.9418629 1.7556794 13.604585 146.41373 1023.1619 -10.624798 -10.624798 1023.1619 25.338944 395.72677 592.03245 10.063709
37 501.30727  -1.578228 2.9743506  0.9380181 1.0463365 0.022598818 0.12121147 0.055165874 0.99944869 0.026410219 1.9576907e-09 69.455536 0.29810978 0.14381029  0.7018035  0.2454825 0.24680933 2.5444884 7.7392887 0.82807749 0.99361364 0.45212559 0.61187828 1.9576907 1.7531844 13.591102 146.53007 1023.9038 -10.644604 -10.644604 1023.9038 25.012152 396.34647 592.42817 10.116958
 1 501.21697 -1.6042852 2.9761499 0.93838436 1.0463286 0.022621127 0.12145902 0.056063075  0.9991795 0.024872235 1.9612162e-09 69.384756 0.29927884 0.14408015 0.70063426 0.24549036 0.24681722 2.5405996 7.8286001 0.83044263  0.9969597 0.45430513 0.61422662 1.9612162 1.7531929 13.590106 146.44097 1023.6641 -10.615063 -10.615063 1023.6641 24.947444 396.53654 591.98203 10.198063
72 501.32855 -1.5948006 2.9784182 0.93961082 1.0463995 0.022580682 0.12154619 0.055872531  1.0004575 0.025421396   1.96567e-09 69.343952 0.29972833 0.14412688 0.70018467 0.24547615 0.24680296 2.5476514 7.8200512 0.83205475 0.99918892 0.45552876 0.61564996   1.96567  1.757844 13.592401 146.46283 1023.9614 -10.652174 -10.652174 1023.9614 24.601441 396.47433 592.27377 10.611896
19 501.50773  -1.632316 2.9765228 0.93989905 1.0463778 0.022550701 0.12163816 0.054822583  1.0005481 0.023317608 1.9619477e-09 69.278957 0.30042013 0.14418886 0.69949271 0.24546569 0.24679246 2.5528928 7.7220604 0.83286903  1.0006358 0.45650047 0.61660774 1.9619477 1.7582035 13.596388 146.47217 1024.3052 -10.644886 -10.644886 1024.3052 24.432573 396.22811 593.35298  10.29158
 2 501.41286  -1.632316 2.9765228 0.93989905 1.0463778 0.022550701 0.12163816 0.054822583 0.99806397 0.023317608 1.9619477e-09 69.278957 0.30042013 0.14418886 0.69949271 0.24546569 0.24679246 2.5528928 7.7220604 0.83286903  1.0006358 0.45650047 0.61660774 1.9619477 1.7582035 13.596388 146.47217 1023.5639 -10.369063 -10.369063 1023.5639 24.869361  396.2611 591.52411  10.90928
27 499.77912 -1.6824855 2.9758819 0.93983075 1.0463717 0.022548335 0.12173465 0.054380021 0.99807355 0.020773732 1.9606906e-09 69.241072 0.30094528 0.14428298 0.69896746 0.24546486 0.24679163 2.5533077 7.6791381 0.83423188  1.0025473 0.45764693 0.61788645 1.9606906 1.7586329 13.597186 146.45008 1020.3023 -10.372023 -10.372023 1020.3023 24.837648 396.19116 588.82677  10.44671
46 499.83063 -1.6889821  2.975852 0.93982578 1.0463717 0.022549751 0.12173381 0.054359815  0.9980753 0.020465291 1.9606321e-09 69.242587 0.30093333 0.14428357 0.69897941 0.24546536 0.24679212 2.5530594 7.6767568 0.83436852  1.0027006  0.4577128 0.61798151 1.9606321 1.7586515  13.59704 146.44873 1020.4064 -10.372563 -10.372563 1020.4064 24.835648 396.19148   588.989 10.390247
22 499.82669 -1.6882442 2.9760568 0.93992675 1.0463726  0.02255239 0.12171843 0.054498883 0.99806052  0.02050009 1.9610337e-09 69.250494 0.30083803 0.14427082 0.69907473 0.24546628 0.24679305 2.5525969 7.6900739 0.83440257  1.0026843   0.457659  0.6179578 1.9610337 1.7585225 13.596691 146.44976 1020.3894 -10.367994 -10.367994 1020.3894 24.815704 396.19039 588.98829 10.394981
31 499.92751 -1.6943758 2.9760912 0.93993059 1.0463717 0.022553198 0.12172275 0.054503577 0.99806612 0.020212696 1.9611011e-09 69.249364 0.30085855 0.14427594 0.69905422 0.24546656 0.24679333 2.5524554 7.6904382 0.83457858  1.0029039 0.45777114 0.61809869 1.9611011 1.7585664 13.596654 146.44777 1020.5945  -10.36973  -10.36973 1020.5945 24.812042 396.19039 589.23888 10.353174
62 500.20731 -1.6656011 2.9760849 0.93989661  1.046372 0.022548105  0.1216963 0.055300924   0.997382  0.02159727 1.9610887e-09 69.254413 0.30074893 0.14424441 0.69916385 0.24546478 0.24679155  2.553348 7.7719991 0.83377844  1.0019059 0.45724894 0.61744984 1.9610887 1.7557532 13.597048 146.46016 1020.6558 -10.120606 -10.120606 1020.6558 24.857037 396.38904 588.85182 10.557942
17 500.06562 -1.6694728 2.9755655 0.93953483 1.0463448  0.02254827 0.12174039 0.055021263 0.99733284 0.021405589 1.9600704e-09 69.229915 0.30105413 0.14428866 0.69885858 0.24546484 0.24679161 2.5533191 7.7442919   0.833676    1.00196 0.45742468 0.61753055 1.9600704 1.7558233 13.598002 146.44886 1020.3309 -10.099821 -10.099821 1020.3309 24.939857 396.34933 588.51977  10.52193
42 500.17252 -1.6729137 2.9755642 0.93881989 1.0463641 0.022545754 0.12180744 0.055298642 0.99695523 0.021236666  1.960068e-09 69.210853 0.30135472 0.14435319 0.69855795 0.24546396 0.24679072 2.5537603  7.774044 0.83379413    1.00224 0.45771783 0.61777216  1.960068 1.7548473 13.597952 146.43308 1020.1996 -9.9272719 -9.9272719 1020.1996 25.149916 396.41319 588.12683 10.509656
40 500.24614 -1.6729137 2.9755642 0.93881989 1.0463641 0.022545754 0.12180744 0.055298642 0.99684203 0.021236666  1.960068e-09 69.210853 0.30135472 0.14435319 0.69855795 0.24546396 0.24679072 2.5537603  7.774044 0.83379413    1.00224 0.45771783 0.61777216  1.960068 1.7548473 13.597952 146.43308 1020.2345 -9.8710985 -9.8710985 1020.2345  25.17083 396.42195 588.10408 10.537614
78 500.18204 -1.6663051 2.9766501 0.94006313 1.0464403 0.022566223 0.12151363 0.055726431 0.99727816 0.021562293 1.9621975e-09 69.356963 0.29951812 0.14407985 0.70039491 0.24547111  0.2467979 2.5501765 7.8081362 0.83340413  1.0007155 0.45610748 0.61654023 1.9621975 1.7552515 13.592515 146.48764 1020.5166 -10.076248 -10.076248 1020.5166 24.871332 396.47075 588.76449 10.410008
11 500.15698 -1.6722289 2.9760555 0.94006261 1.0464501 0.022566412 0.12153836 0.055436675 0.99723941 0.021270179 1.9610311e-09  69.35177  0.2996148 0.14410477 0.70029822 0.24547117 0.24679796 2.5501434  7.779271 0.83339966  1.0007476 0.45617865 0.61658668 1.9610311  1.755225 13.592307 146.48094 1020.4324  -10.05925  -10.05925 1020.4324 24.856219 396.41528  588.8122 10.348748
29 499.98751 -1.6722289 2.9760555 0.94006261 1.0464501 0.022566412 0.12153836 0.055436675 0.99765047 0.021270179 1.9610311e-09  69.35177  0.2996148 0.14410477 0.70029822 0.24547117 0.24679796 2.5501434  7.779271 0.83339966  1.0007476 0.45617865 0.61658668 1.9610311  1.755225 13.592307 146.48094 1020.4296 -10.227298 -10.227298 1020.4296 24.782586 396.40896 588.97207 10.265998
 9 500.07493 -1.6722289 2.9760555 0.94006261 1.0464501 0.022566412 0.12153836 0.055436675 0.99736473 0.021270179 1.9610311e-09  69.35177  0.2996148 0.14410477 0.70029822 0.24547117 0.24679796 2.5501434  7.779271 0.83339966  1.0007476 0.45617865 0.61658668 1.9610311  1.755225 13.592307 146.48094 1020.3766 -10.113347 -10.113347 1020.3766 24.833712 396.41933 588.80103 10.322484
 8 500.06972 -1.6741526 2.9760478 0.94005817 1.0464497 0.022566233 0.12153978 0.055430591 0.99736548 0.021176169  1.961016e-09  69.35096 0.29962437 0.14410601 0.70028865 0.24547111  0.2467979 2.5501746 7.7787182 0.83345065  1.0008146 0.45621384 0.61662933  1.961016 1.7552329 13.592345 146.48076 1020.3668 -10.113666 -10.113666 1020.3668 24.833389 396.41933 588.80581 10.308238
74 500.82346  -1.684797 2.9819058 0.94304135 1.0463269  0.02259779 0.12114057 0.059186695 0.99726364 0.020663458 1.9725373e-09 69.476355 0.29778213 0.14373836  0.7021312 0.24548214 0.24680897 2.5446676 8.1397096 0.83547063  1.0023345 0.45591145 0.61717147 1.9725373 1.7523317 13.591201 146.54973 1021.7867 -10.069905 -10.069905 1021.7867 24.184555 397.38952 589.91633 10.296316
18 500.84574 -1.6811458 2.9819193 0.94307089 1.0463276 0.022598498  0.1211327 0.059205666 0.99726129  0.02083791 1.9725639e-09 69.479964 0.29773635  0.1437312 0.70217699 0.24548239 0.24680922 2.5445442 8.1412858 0.83536336  1.0021798 0.45581788 0.61706852 1.9725639 1.7522888 13.591078   146.551 1021.8292 -10.068876 -10.068876 1021.8292 24.180132 397.39943 589.93107 10.318596
55 500.87647 -1.6912603 2.9818948 0.94309219 1.0463275 0.022598005 0.12113466 0.059210664 0.99724648 0.020358217 1.9725156e-09 69.478842 0.29774901 0.14373266 0.70216433 0.24548222 0.24680905 2.5446301 8.1419269 0.83562045  1.0024963 0.45596785 0.61726498 1.9725156 1.7522284 13.591136 146.55103 1021.8777 -10.062371 -10.062371 1021.8777 24.168756 397.40356 590.05985 10.245525
 8 501.11021 -1.6814293 2.9815142 0.94361559 1.0463638  0.02261834 0.12092804  0.05974379 0.99678892 0.020824312  1.971765e-09 69.581249 0.29648846 0.14354638 0.70342513 0.24548938 0.24681623 2.5410855 8.1862619 0.83458821  1.0005208 0.45443958 0.61584894  1.971765  1.749695  13.58721 146.58259 1021.9085 -9.8440383 -9.8440383 1021.9085 24.072001 397.52519 590.18736 10.123939
15 499.99736 -1.6782586 2.9792765 0.94391252 1.0463174 0.022611783 0.12058848 0.057779367 0.99795045 0.020976906 1.9673577e-09 69.680011 0.29493574 0.14320027  0.7049781 0.24548706 0.24681391 2.5422286 7.9879339 0.83246634 0.99726959 0.45209571 0.61347735 1.9673577 1.7526565 13.587829 146.67871 1020.6605 -10.332867 -10.332867 1020.6605 23.919182 396.88291 589.99672 9.8616396
 1 500.26435 -1.6676107 2.9795659 0.94390443 1.0463219 0.022612761 0.12058315 0.057941596 0.99793679 0.021497568 1.9679273e-09 69.684257 0.29489083 0.14319591 0.70502302 0.24548741 0.24681426 2.5420581 8.0037315 0.83228978  0.9970277  0.4519654 0.61332388 1.9679273 1.7525952 13.587578 146.67903 1021.1854 -10.328373 -10.328373 1021.1854   23.9348 396.91368 590.42263 9.9143398
 4 499.63097 -1.6838259  2.978005 0.94418775 1.0465086 0.022660068 0.12040746 0.056080634 0.99893043 0.020709714 1.9648578e-09 69.850103 0.29322905 0.14306753 0.70668521 0.24550434 0.24683125 2.5337973 7.8051412 0.83144138 0.99482825 0.45023072 0.61183368 1.9648578 1.7563866 13.576681 146.67291 1020.4167 -10.577401 -10.577401 1020.4167 23.853351 396.40041 590.45655 9.7064348
 4  499.6414 -1.6838259  2.978005 0.94418775 1.0465086 0.022660068 0.12040746 0.056080634 0.99890832 0.020709714 1.9648578e-09 69.850103 0.29322905 0.14306753 0.70668521 0.24550434 0.24683125 2.5337973 7.8051412 0.83144138 0.99482825 0.45023072 0.61183368 1.9648578 1.7563866 13.576681 146.67291   1020.43 -10.573578 -10.573578   1020.43 23.856936 396.40935 590.45629 9.7073776
58 499.62949 -1.6879535 2.9779932 0.94419564 1.0465066 0.022659608 0.12041296 0.056066452 0.99891246  0.02051382 1.9648348e-09 69.847092 0.29326466 0.14307257 0.70664959 0.24550417 0.24683108 2.5338779 7.8039086 0.83156235 0.99499444 0.45032357 0.61194128 1.9648348 1.7564158 13.576807 146.67199 1020.4076 -10.574301 -10.574301 1020.4076 23.851679 396.40059 590.45318 9.7021273
19 499.64295 -1.6783295  2.979437 0.94371396 1.0465452 0.022671721 0.12055407 0.055993858 0.99940605 0.020973479 1.9676735e-09 69.820433 0.29380296  0.1432258 0.70611123 0.24550861 0.24683554  2.531754  7.796284 0.83224016 0.99599555 0.45110408 0.61272092 1.9676735 1.7592088 13.575058 146.62168 1020.5673 -10.640698 -10.640698 1020.5673 24.000063 396.40502 590.35893  9.803293
 3 499.63635 -1.6832893 2.9790782 0.94400891 1.0465552 0.022680568 0.12046916 0.055895929 0.99941854 0.020735318 1.9669676e-09 69.861439 0.29330231 0.14314973 0.70661198 0.24551189 0.24683882 2.5301993 7.7831732  0.8319744 0.99538524 0.45057563 0.61226415 1.9669676 1.7589222 13.573536 146.63416 1020.5564 -10.641872 -10.641872 1020.5564 23.925507 396.34442   590.548 9.7385127
21 499.66537 -1.6933799 2.9790005 0.94404312 1.0465641 0.022675877 0.12044855 0.055913439 0.99939953 0.020259098 1.9668149e-09 69.867809   0.293197 0.14312443  0.7067173 0.24551015 0.24683708 2.5310241 7.7856566 0.83216084 0.99556292  0.4505957 0.61234638 1.9668149  1.758724 13.573655 146.64472 1020.6109 -10.640074 -10.640074 1020.6109 23.909669 396.35727 590.63797 9.7059892
 1 499.68356 -1.6884665  2.981388 0.94557758 1.0466025  0.02271724 0.11977931 0.057181478  1.0000476 0.020489602 1.9715163e-09 70.154342 0.28953112 0.14249655 0.71038388 0.24552582 0.24685281 2.5237136 7.8920237  0.8309564 0.99208974 0.44712182 0.60953977 1.9715163 1.7584627 13.565616 146.77479 1020.7046 -10.668738 -10.668738 1020.7046 23.622343 396.56842 590.99025 9.5235859
41 499.95605    -1.6659 2.9771475 0.94495786 1.0465886 0.022722537 0.11985183 0.054648623  1.0002711 0.021582413 1.9631737e-09 70.128193 0.28990529 0.14257436 0.71000964 0.24552789 0.24685489 2.5227704 7.6390701 0.82864476 0.98951427 0.44616599 0.60804038 1.9631737 1.7599144 13.565804  146.7499 1021.2382 -10.663042 -10.663042 1021.2382 23.692168 396.06118 591.97899 9.5058388
89 499.40283 -1.6741942 2.9747113 0.94414965 1.0464459 0.022677449 0.12026145 0.053895534 0.99951072 0.021174142 1.9583969e-09  69.89539 0.29258588  0.1429389 0.70732849 0.24551073 0.24683766 2.5307478 7.5789325 0.82916688 0.99178533 0.44850638 0.60982509 1.9583969 1.7582785 13.576181 146.69204 1020.1052 -10.649768 -10.649768 1020.1052 23.796962 395.93774 590.76032 9.6101888
19 499.28591 -1.6741942 2.9747113 0.94414965 1.0464459 0.022677449 0.12026145 0.053895534  1.0000238 0.021174142 1.9583969e-09  69.89539 0.29258588  0.1429389 0.70732849 0.24551073 0.24683766 2.5307478 7.5789325 0.82916688 0.99178533 0.44850638 0.60982509 1.9583969 1.7582785 13.576181 146.69204 1019.9096 -10.668875 -10.668875 1019.9096 23.714852 395.94847 590.63418 9.6120573
62 499.44271 -1.6641669 2.9745938 0.94427741 1.0464293 0.022681112  0.1201964 0.053878004  1.0000613 0.021668714 1.9581668e-09 69.915993 0.29228789 0.14287751 0.70762653 0.24551209 0.24683903 2.5301036 7.5753239 0.82863653 0.99100492  0.4479912  0.6092798 1.9581668 1.7581335  13.57603 146.70507 1020.2227  -10.66862  -10.66862 1020.2227 23.688234 395.94274 590.99676 9.5949294
 3  502.0196 -1.6296804 2.9802291 0.94586036 1.0464226 0.022737304 0.11884678 0.059783197 0.99870079 0.023459546 1.9692328e-09 70.444979 0.28530827 0.14158409 0.71460743 0.24553372 0.24686074  2.520133 8.1272753 0.82537634 0.98339273 0.44086863 0.60322677 1.9692328 1.7473103 13.564854 146.99851  1025.107 -10.533883 -10.533883  1025.107 23.567769 397.26038 595.00004 9.2787667
 36 501.48941 -1.6515348 2.9842151 0.94770366 1.0464385 0.022698359 0.11843424 0.060884131  1.0001803 0.022308233 1.9770978e-09 70.566645 0.28341864  0.1411326 0.71649735 0.24551857 0.24684553 2.5270619 8.2362338 0.82689944 0.98435775  0.4402171 0.60333678 1.9770978 1.7504305 13.566423 147.15087 1024.3115  -10.66632  -10.66632 1024.3115 23.160426 397.59953 594.19042 9.3610952
  2 501.60023 -1.6523972 2.9871819 0.94722572  1.046541 0.022591619 0.11909619 0.062175832 0.99985339 0.022263979 1.9829722e-09 70.272033 0.28692437 0.14168781 0.71299091 0.24547998  0.2468068 2.5457435 8.3982723 0.83102914  0.9913454 0.44514344 0.60821638 1.9829722 1.7511018 13.576942 147.09385 1024.5349   -10.6672   -10.6672 1024.5349 23.258212 398.24022 593.54012 9.4963068
  2 501.07045 -1.6717322 2.9879507  0.9470057  1.046513 0.022587609 0.11915284  0.06235808 0.99998146  0.02129452 1.9844972e-09 70.238704 0.28730345 0.14174045 0.71261176 0.24547857 0.24680539 2.5464429 8.4177932 0.83199893 0.99273772 0.44595721 0.60912718 1.9844972 1.7518098 13.578407 147.08332 1023.4787 -10.668892 -10.668892 1023.4787 23.302794 398.32334 592.34842 9.5041259
 23 501.20494 -1.6905339 2.9851567 0.94693205 1.0464736 0.022561009 0.11930542 0.060813718   1.000016 0.020392293 1.9789603e-09 70.147911 0.28830366 0.14186643 0.71161133 0.24546929 0.24679607 2.5510882  8.276867 0.83195319 0.99332535 0.44670824 0.60962312 1.9789603 1.7523262 13.582867 147.07251 1023.7477   -10.6689   -10.6689 1023.7477 23.226915 397.75064 593.17894 9.5911918
 11 501.04634 -1.6782648 2.9849093 0.94684139 1.0464712 0.022558955  0.1193256  0.06073857 0.99994886 0.020976603 1.9784708e-09 70.138123 0.28842098 0.14188456 0.71149398 0.24546857 0.24679535 2.5514474 8.2703702 0.83159038 0.99296144 0.44660427 0.60941925 1.9784708 1.7521561 13.583227 147.06945 1023.4301 -10.668711 -10.668711 1023.4301  23.24793 397.70927  592.9002 9.5726943
 18 500.50724 -1.6572261 2.9878508 0.94562744  1.046339 0.022592666 0.11943136 0.060583052  1.0011861 0.022017798 1.9842991e-09 70.083672 0.28915327 0.14202402 0.71076156 0.24548034 0.24680717 2.5455609 8.2488064 0.83199199 0.99382684 0.44738684 0.61010021 1.9842991 1.7578644 13.584208 147.00414 1022.1272 -10.556379 -10.556379 1022.1272 23.569422 397.67784 591.33458 9.5453856
 17 500.35303 -1.6624844 2.9877657  0.9457292 1.0463392 0.022593156 0.11941954 0.060546966   1.001199  0.02175282 1.9841302e-09 70.088388 0.28909131  0.1420127 0.71082352 0.24548052 0.24680734 2.5454755 8.2449668 0.83208332 0.99390249 0.44738801 0.61013449 1.9841302 1.7578416 13.584103 147.00673 1021.8139 -10.553905 -10.553905 1021.8139 23.540857 397.66683  591.0766 9.5295748
  8 503.67792 -1.7698999 2.9829284 0.94418355 1.0461183  0.02255456 0.11979339 0.058199088   1.000776 0.016986352 1.9745555e-09 69.846804 0.29178177 0.14234795 0.70813248 0.24546704 0.24679381 2.5522169  8.029087 0.83345882 0.99726569 0.45020802 0.61256007 1.9745555 1.7575928 13.596017 146.95085 1028.5973 -10.620748 -10.620748 1028.5973 23.708651   396.962 598.24495 9.6817315
 33 500.76574 -1.7311003 2.9827196 0.94409109 1.0461184 0.022548906 0.11984573 0.058142861  1.0006834 0.018573753 1.9741433e-09 69.823391 0.29207324 0.14239464 0.70784096 0.24546506 0.24679183 2.5532075 8.0256924 0.83272934 0.99655988 0.45003858 0.61217672 1.9741433 1.7574235 13.596798 146.94331 1022.7946 -10.631561 -10.631561 1022.7946 23.742252  396.9432 592.53624 9.5729068
 12 500.04155 -1.7014812 2.9846741 0.94003643  1.046169 0.022466583 0.12002067 0.057981417  1.0013894 0.019884689 1.9780055e-09  69.70866 0.29322604 0.14248725 0.70668787 0.24543577 0.24676243 2.5678121 8.0316786 0.83261538 0.99724315 0.45086414 0.61269602 1.9780055 1.7614303 13.604246 146.98842 1021.1121 -10.514477 -10.514477 1021.1121 24.785962 397.04726 589.80619 9.4726421
  3 501.18436 -1.7286776 2.9841878 0.93990863 1.0461948 0.022478658 0.12015765 0.058118275  1.0008551 0.018677656 1.9770437e-09 69.678827 0.29378418  0.1426363 0.70612965 0.24544016 0.24676684 2.5656424 8.0448271 0.83345509 0.99846256 0.45174817 0.61360559 1.9770437 1.7600921 13.602866 146.93897 1023.5896 -10.610423 -10.610423 1023.5896 24.817687 397.10493 592.19135 9.4756122
  1 499.77433 -1.7017309 2.9831451 0.93970455 1.0462098 0.022491927 0.12004435 0.057783821  1.0007479 0.019873261 1.9749835e-09 69.735456 0.29310155 0.14253627 0.70681243 0.24544494 0.24677164 2.5632709 8.0066519 0.83187268 0.99616215 0.45036633 0.61208451 1.9749835 1.7594344 13.600629 146.95409  1020.797 -10.624176 -10.624176  1020.797  24.88527 396.97696 589.50181 9.4329723
  1  499.1877 -1.7017309 2.9831451 0.93970455 1.0462098 0.022491927 0.12004435 0.057783821  1.0000139 0.019873261 1.9749835e-09 69.735456 0.29310155 0.14253627 0.70681243 0.24544494 0.24677164 2.5632709 8.0066519 0.83187268 0.99616215 0.45036633 0.61208451 1.9749835 1.7594344 13.600629 146.95409 1019.7132 -10.668904 -10.668904 1019.7132 25.017863  396.9799 588.25428 9.4611711
 20 499.16141 -1.6966219 2.9832297 0.93951829  1.046202 0.022491171 0.12007684 0.057743106   1.000045 0.020108426 1.9751505e-09 69.720617 0.29329161 0.14256801 0.70662233 0.24544467 0.24677137 2.5634057 8.0032991 0.83183787 0.99622647 0.45049348  0.6121581 1.9751505 1.7597265 13.601069 146.94637 1019.6603 -10.668758 -10.668758 1019.6603 25.070995  396.9799 588.12303 9.4864184
 50 498.28255 -1.6871101 2.9808133 0.94104528 1.0463528  0.02262824 0.12000877  0.05665987 0.99973746 0.020553696 1.9703835e-09 69.912005 0.29182919 0.14263701 0.70808522 0.24549289 0.24681976  2.539359 7.8633823 0.83029701 0.99301908 0.44853655 0.61026105 1.9703835 1.7592867 13.582734 146.81267 1017.8919 -10.663406 -10.663406 1017.8919  24.72162 396.58864  587.1562 9.4254497
 10 498.45393  -1.682095 2.9817838  0.9414973 1.0463829 0.022638041 0.11990411 0.057205961 0.99979708 0.020792417 1.9722967e-09 69.967859 0.29116967 0.14254215 0.70874488 0.24549639 0.24682327 2.5376487 7.9138891 0.83031886 0.99264878 0.44804122 0.60993203 1.9722967 1.7590726 13.580437 146.82937 1018.2391 -10.665626 -10.665626 1018.2391 24.637202 396.71087 587.47138 9.4196718
 19 498.75139 -1.6849306 2.9782529 0.93982526 1.0464612 0.022539781 0.12066237 0.054351749  1.0000472 0.020657102  1.965345e-09  69.64173 0.29526396 0.14320215 0.70464978 0.24546187 0.24678862 2.5548087 7.6615309 0.83162347 0.99653363  0.4518892 0.61302664  1.965345 1.7629072 13.591082 146.73878 1018.8403 -10.668742 -10.668742 1018.8403  24.91689 396.15851 588.03058  9.734287
158 498.67068 -1.6849306 2.9782529 0.93982526 1.0464612 0.022539781 0.12066237 0.054351749  1.0003283 0.020657102  1.965345e-09  69.64173 0.29526396 0.14320215 0.70464978 0.24546187 0.24678862 2.5548087 7.6615309 0.83162347 0.99653363  0.4518892 0.61302664  1.965345 1.7629072 13.591082 146.73878  1018.662 -10.660298 -10.660298  1018.662 24.866371 396.16256 587.92719 9.7058478
